log_sequence,timestamp,experiment,practice,experiment_start_time,experiment_end_time,experiment_elapsed_time,subject_id,subject_age,subject_gender,subject_handedness,condition,target_stimulus,target_position,non_target_stimulus,non_target_position,stimulus_a_times_displayed,stimulus_b_times_displayed,trial_type,trial_subtype,trial_sequence,trial_start_time,trial_end_time,trial_elapsed_time,correct,response_time,response_time_average,velocity_average,distance_step_average,distance_total,distance_direct,angle_direct,timestamps_tracking,xpos_tracking,ypos_tracking,velocity_tracking,distance_tracking,angle_tracking,fullscreen,viewport_width,viewport_height,device_dpi,device_info
0,2023-09-27 08:26:15.364,CandyCandle,null,2023-09-27T08:25:56.028,2023-09-27T08:30:01.145,19336,JEL,23,male,m,experimental,banana,Target.a,snowman,Target.b,null,null,control,control,0,2023-09-27 08:26:14.716,2023-09-27 08:26:15.364,648,true,597700,Infinity,0.002012047067034894,null,387.9548321230509,383.409304526528,0.409203237461224,"40.199,40.799,50.099,50.599,63.799,71.799,80.399,88.5,95.099,103.699,111.5,120.299,128.299,136.799,148.299,159.899,160.199,182.799,183.699,184,195.099,203.299,213.399,221,228.599,237,245.199,253.399,262.199,270.399,279,287,295.5,303.699,312.299,320.599,329.099,337.399,346.099,354,362.799,371,379.099,387.699,395.399,403.799,412.299,420.899,428.699,437.299,445.799,454.399,462.5,470.399,479.5,487.899,496.299,504.399,537.699,546.099,556.5,563.299,571.299,579.699,588.199,596.199,605.199,637.899","[188.0859375, 187.998046875, 187.734375, 187.55859375, 186.943359375, 185.712890625, 183.8671875, 181.318359375, 178.41796875, 176.220703125, 174.638671875, 173.3203125, 172.001953125, 170.595703125, 169.27734375, 168.046875, 166.640625, 165.05859375, 163.828125, 163.30078125, 163.30078125, 164.091796875, 165.498046875, 167.51953125, 169.62890625, 171.650390625, 173.056640625, 173.759765625, 173.935546875, 173.49609375, 172.705078125, 171.826171875, 170.595703125, 169.541015625, 168.662109375, 167.607421875, 166.728515625, 165.9375, 165.322265625, 165.05859375, 164.8828125, 164.8828125, 164.8828125, 164.70703125, 164.53125, 164.091796875, 163.740234375, 163.388671875, 163.037109375, 162.861328125, 162.509765625, 162.421875, 162.158203125, 162.0703125, 161.982421875, 161.89453125, 161.71875, 161.54296875, 161.3671875, 161.279296875, 161.103515625, 160.927734375, 160.751953125, 160.6640625, 160.48828125, 160.3125, 160.224609375, 160.048828125]","[560.0810546875, 559.890625, 559.509765625, 558.9384765625, 557.4150390625, 554.177734375, 548.083984375, 538.5625, 525.0419921875, 509.0458984375, 493.8115234375, 477.0537109375, 460.10546875, 444.490234375, 430.2080078125, 417.44921875, 405.26171875, 393.455078125, 381.267578125, 369.080078125, 356.7021484375, 343.5625, 330.0419921875, 316.521484375, 303.3818359375, 291.00390625, 279.958984375, 269.4853515625, 259.392578125, 249.490234375, 240.5400390625, 232.1611328125, 224.353515625, 217.1171875, 211.5947265625, 207.0244140625, 202.8349609375, 199.0263671875, 195.7890625, 192.9326171875, 190.45703125, 188.3623046875, 186.267578125, 184.744140625, 183.4111328125, 182.2685546875, 181.5068359375, 180.935546875, 180.5546875, 180.3642578125, 179.9833984375, 179.79296875, 179.6025390625, 179.412109375, 179.2216796875, 179.03125, 178.8408203125, 178.650390625, 178.4599609375, 178.4599609375, 178.26953125, 178.26953125, 178.0791015625, 178.0791015625, 177.6982421875, 177.6982421875, 177.6982421875, 177.6982421875]","[0, 0.0003495561783026453, 0.00004980906092755134, 0.001195441743931826, 0.00012446799443190654, 0.00043290795399462576, 0.0007403645438314655, 0.001216730429207421, 0.00209548442549803, 0.0018774767002404742, 0.0019633763178946288, 0.0019103978916658218, 0.002124930089613998, 0.0018445208627528565, 0.001247212595816137, 0.0011049987480088793, 0.040894538525945, 0.0005270867811180856, 0.013610508358296811, 0.04052791875149076, 0.0011152292717812415, 0.0016052971632854354, 0.0013458853653374359, 0.0017985516572884281, 0.0017512680327258345, 0.0014929069675454528, 0.0013579807938139663, 0.0012801472779305765, 0.001147080008241265, 0.0012087914795573763, 0.0010446555265515186, 0.0010531095780961176, 0.0009298802950923286, 0.0008919117017576003, 0.0006502282642264987, 0.000565111900306556, 0.0005036062844407172, 0.0004686590896451894, 0.0003787640610942779, 0.0003630665701021536, 0.00028205692072780496, 0.00025542330965735885, 0.00025864014847512036, 0.00017831920868871366, 0.00017461660172755637, 0.00014573508939576016, 0.00009869821505015868, 0.00007799954448030054, 0.00006645059349817507, 0.000030134571470102647, 0.0000609781916806783, 0.000024387640346696185, 0.00004014912916658845, 0.000026551931507986733, 0.00002304512767625395, 0.000024971271220572353, 0.00003085206126700985, 0.00003199473020282504, 0.00000778250194122771, 0.000010463169642857143, 0.000024916576737129388, 0.000025853985880276513, 0.000032394664330360344, 0.000010463169642857143, 0.00004934910752507934, 0.00002197265625, 0.000009765625, 0.000005375573394495413]","[0, 0.2097337069815872, 0.46322426662622745, 0.5977208719659131, 1.6429775265011664, 3.4632636319570063, 6.367135076950603, 9.856733207009317, 13.8281017238615, 16.146299622068078, 15.316298655895999, 16.809591048767565, 16.999440716911987, 15.678427333399279, 14.342944851885576, 12.817985476902999, 12.2683615577835, 11.912161253268735, 12.24945752246713, 12.19890354419872, 12.3779296875, 13.16343673894057, 13.593442189908101, 13.670791147049343, 13.307885780683616, 12.54191143434935, 11.13408452848071, 10.497207679030726, 10.094304072523133, 9.912090132370485, 8.985082183869611, 8.424876624768942, 7.903982508284793, 7.312784042710565, 5.591963072347889, 4.690428772544414, 4.2806534177460955, 3.889870444055072, 3.2952473315202173, 2.8685889703771155, 2.481818845483956, 2.0947265625, 2.0947265625, 1.5335451947229375, 1.344547833302184, 1.2241747509243854, 0.8389348279263488, 0.6707960825305846, 0.5183146292857655, 0.2591573146428828, 0.5183146292857655, 0.2097337069815872, 0.325248095378533, 0.2097337069815872, 0.2097337069815872, 0.2097337069815872, 0.2591573146428828, 0.2591573146428828, 0.2591573146428828, 0.087890625, 0.2591573146428828, 0.17578125, 0.2591573146428828, 0.087890625, 0.4194674139631744, 0.17578125, 0.087890625, 0.17578125]","[0, 0.00003842659605366187, 0.00021811749469190402, 0.000025576822051530932, 0.0001677450059459117, 0.00023481766310712911, 0.00032212489251483116, 0.0010767103156287807, 0.0028226608126684528, 0.0056921677521033845, 0.006660547284461826, 0.008559507210229049, 0.009259609561741738, 0.008718112747462946, 0.008407244631095748, 0.007837003765911585, 0.007409521110087826, 0.007094153788031569, 0.008627249230590247, 0.010721388980592345, 0.0127667449691264, 0.01625528119285124, 0.019220673070430398, 0.02197091408448547, 0.023049120113352375, 0.023103948115735146, 0.020731024460155543, 0.01904120369874482, 0.01798636902987845, 0.016947760156883405, 0.015063683804902885, 0.014447984588556397, 0.012971008091162684, 0.012852732497437522, 0.010000981498274567, 0.007598571562685344, 0.0074384207537703875, 0.006974950534514273, 0.006246006157252291, 0.006464670015752371, 0.005858261686309937, 0.005476911087920378, 0.005546315077349696, 0.0035479653389395823, 0.003067720829989466, 0.0017771322354241663, 0.00101603916618823, 0.0004989065486135778, 0.000023303181779181223, 0.000011688866349096927, 0.000023452676247128718, 0.00025747354940257186, 0.00028102669116630976, 0.0002580059779510328, 0.00025843366692635753, 0.0002588623858388115, 0.00001101060705458277, 0.00001103430734871143, 0.00001105807732639293, 0.0002710230686296388, 0.00001137693654695785, 0.0005430355781302454, 0.000011993685366806024, 0.00027201413098559813, 0.0005204238714381356, 0.0005450841493889071, 0.0002727432784672881, 0.00054588925801516]",false,360,682,480,"{browserName: BrowserName.chrome, appCodeName: Mozilla, appName: Netscape, appVersion: 5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Mobile Safari/537.36, deviceMemory: 8, language: da-DK, languages: [da-DK, da, en-US, en], platform: Linux armv81, product: Gecko, productSub: 20030107, userAgent: Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Mobile Safari/537.36, vendor: Google Inc., vendorSub: , hardwareConcurrency: 8, maxTouchPoints: 5}"
1,2023-09-27 08:26:19.437,CandyCandle,null,2023-09-27T08:25:56.028,2023-09-27T08:30:01.145,23409,JEL,23,male,m,experimental,candle,Target.b,watermelon,Target.a,null,null,phono,prime,0,2023-09-27 08:26:18.698,2023-09-27 08:26:19.437,738,true,689599,1287300,0.0012824954259175654,null,335.44513317350226,322.8006734463428,0.44305093070023804,"40.701,41,46.701,54.9,63.201,73,79.4,87.4,95.3,103.8,112.701,120.8,129,137.6,145.1,153.6,162,170.5,178.4,187,195.4,204.1,213.701,246.3,246.5,246.6,246.701,254.9,262,270.6,278.8,287,295.701,303.9,312.5,321.201,329.201,337.8,346.201,354.1,362.6,371.201,379.4,387.6,396.201,404.6,413.201,421.6,429.8,438.201,446.3,454.701,465.5,471.4,479.701,488.201,496.4,505,512.9,522.5,529.9,538.5,546.9,555.8,563.8,572,580.1,588.5,597.1,605.3,613.701,622.201,630.3,638.6,646.9,655.201,663.4,671.6,680.201,688.5,697.201,704.8,713.701,722.6,730.3","[188.96484375, 188.7890625, 188.61328125, 188.4375, 188.173828125, 187.822265625, 187.294921875, 186.767578125, 186.064453125, 185.712890625, 185.537109375, 185.185546875, 184.39453125, 183.603515625, 182.63671875, 181.494140625, 180.52734375, 179.384765625, 178.330078125, 177.451171875, 176.484375, 175.78125, 174.990234375, 174.19921875, 173.49609375, 172.880859375, 172.177734375, 171.5625, 170.859375, 170.068359375, 169.453125, 168.75, 168.22265625, 167.607421875, 167.080078125, 166.640625, 166.201171875, 165.849609375, 165.41015625, 165.05859375, 164.8828125, 164.619140625, 164.443359375, 164.267578125, 164.443359375, 164.53125, 164.619140625, 164.70703125, 164.8828125, 164.970703125, 164.970703125, 164.970703125, 164.970703125, 164.970703125, 164.970703125, 164.8828125, 164.619140625, 164.619140625, 164.70703125, 164.70703125, 164.8828125, 164.970703125, 165.146484375, 165.673828125, 166.2890625, 167.16796875, 168.3984375, 169.716796875, 171.650390625, 173.671875, 175.60546875, 177.978515625, 180.52734375, 183.515625, 187.119140625, 191.07421875, 194.94140625, 198.6328125, 201.97265625, 205.048828125, 208.212890625, 211.376953125, 214.453125, 217.529296875, 220.517578125]","[545.798828125, 545.41796875, 545.2275390625, 545.037109375, 544.4658203125, 543.1328125, 540.2763671875, 534.75390625, 527.13671875, 517.8056640625, 508.6650390625, 501.0478515625, 493.4306640625, 485.623046875, 478.1962890625, 471.150390625, 464.4853515625, 459.34375, 454.7734375, 450.7744140625, 447.15625, 443.9189453125, 441.2529296875, 438.5869140625, 435.9208984375, 433.2548828125, 430.5888671875, 427.9228515625, 425.06640625, 422.2099609375, 419.353515625, 416.4970703125, 413.8310546875, 411.35546875, 409.2607421875, 407.3564453125, 405.8330078125, 404.119140625, 402.7861328125, 401.6435546875, 400.69140625, 399.9296875, 399.3583984375, 398.787109375, 398.2158203125, 397.4541015625, 396.3115234375, 395.1689453125, 393.455078125, 391.7412109375, 390.02734375, 388.3134765625, 386.599609375, 385.2666015625, 383.552734375, 382.029296875, 380.125, 377.83984375, 375.5546875, 372.888671875, 370.22265625, 367.3662109375, 363.9384765625, 360.3203125, 356.51171875, 351.94140625, 346.7998046875, 340.7060546875, 334.041015625, 328.328125, 322.615234375, 315.37890625, 308.142578125, 300.14453125, 291.5751953125, 283.005859375, 274.8173828125, 267.009765625, 259.9638671875, 253.1083984375, 246.82421875, 240.9208984375, 235.779296875, 230.2568359375, 224.5439453125]","[0, 0.0014029010500440616, 0.000045458220424992594, 0.00003160840524977226, 0.00007579823165218186, 0.00014068664308476212, 0.00045386177315352374, 0.000693447752142301, 0.0009683000743888996, 0.0010985500212100721, 0.0010271110041666016, 0.0009415108241563834, 0.000933920649749756, 0.000912509895080628, 0.0009985894745693563, 0.0008397574997077909, 0.0008017611169394931, 0.0006196499893745793, 0.0005937251610815714, 0.0004761008797807527, 0.00044584576848123486, 0.00038077957190466233, 0.00028964579231047596, 0.00008530596803499739, 0.01378588415587584, 0.027360834506509085, 0.02729878050668483, 0.0003337094097634966, 0.0004143255164519588, 0.00034464507303837036, 0.0003563353941713834, 0.0003587452642449887, 0.000312339971803218, 0.0003111220707996735, 0.0002511727711816314, 0.00022461157589857554, 0.00019819422550392785, 0.00020346009430664795, 0.00016707263085602312, 0.0001513408968137519, 0.00011391040581108047, 0.00009371741266593458, 0.00007290167971288121, 0.00007289278926413574, 0.0000694943462348463, 0.00009129332031926048, 0.00013323492010109618, 0.0001364392841754409, 0.00021010463754670105, 0.00020427559975642285, 0.0002116146669341894, 0.00020400752142602072, 0.00015870610125937588, 0.00022593352754237287, 0.00020646514727141308, 0.000179525964748696, 0.0002344754750463507, 0.00026571584302325583, 0.000289474155659907, 0.0002777099609375, 0.0003610546387539371, 0.00033230199489235547, 0.0004085998365604067, 0.00041083056419722274, 0.000482245718110862, 0.0005675677432062858, 0.0006526897903194697, 0.000742229784161524, 0.0008069594068130379, 0.0007390235688997895, 0.0007179197704266971, 0.0008959408362480925, 0.0009472885909596138, 0.0010286827043901798, 0.0011200209135113002, 0.001136973474782728, 0.001104492292318701, 0.0010532051181778622, 0.0009065674700706942, 0.0009054110055071747, 0.0008086174463658557, 0.0008814050293525527, 0.0006731343758343598, 0.0007103522350456203, 0.0008373043040576287]","[0, 0.4194674139631744, 0.2591573146428828, 0.2591573146428828, 0.6292011209447617, 1.378588415587584, 2.904715348182552, 5.547582017138407, 7.649570587672307, 9.337675180285613, 9.142315048086921, 7.62529616484255, 7.658149327947999, 7.847585097693401, 7.489421059270172, 7.137938747516222, 6.734793382291742, 5.267024909683925, 4.690428772544414, 4.094467566114473, 3.7451044552423727, 3.3127822755705623, 2.7808892519728796, 2.7808892519728796, 2.757176831175168, 2.7360834506509084, 2.757176831175168, 2.7360834506509084, 2.9417111668089073, 2.963947628129985, 2.921950232205344, 2.9417111668089073, 2.7176700946597996, 2.5508898584865234, 2.16008583216203, 1.9543453218935058, 1.5855538040314228, 1.7495533509428658, 1.4035771718214503, 1.1954417439318261, 0.968238449394184, 0.8060634663397034, 0.5977208719659131, 0.5977208719659131, 0.5977208719659131, 0.7667725973614687, 1.1459535477895282, 1.1459535477895282, 1.7228580278829486, 1.7161193135537083, 1.7138671875, 1.7138671875, 1.7138671875, 1.3330078125, 1.7138671875, 1.525970700363916, 1.9224644199050294, 2.28515625, 2.286845829713265, 2.666015625, 2.6718043267791343, 2.857797156074257, 3.4322386271074166, 3.6563920213552823, 3.8579657448868963, 4.654055494291544, 5.2867873015877045, 6.234730186956801, 6.939850898592126, 6.0599932649782735, 6.031243991354682, 7.615497108108786, 7.672090298181913, 8.538066446438492, 9.296173582143792, 9.438016814171425, 9.05573230472103, 8.636281969058471, 7.797386810078041, 7.514005934704043, 7.03578040082931, 6.697796818050048, 5.9915690793016365, 6.321424539670975, 6.4472431412437405]","[0, 0.00007191010454362595, 0.0001799576717589588, 0.00018010585421720975, 0.0001085408007898996, 0.00017949414046006717, 0.0007610197296298275, 0.0023137590618962805, 0.0033054685609718165, 0.005043244939572977, 0.005393707896236003, 0.0042680916963511, 0.003604568512876608, 0.003837127855813265, 0.0033642778409202732, 0.0028650087805040404, 0.0029973578777468127, 0.001617501449595218, 0.001392271310855399, 0.0013245266746655148, 0.000885591725263729, 0.0011193910039526559, 0.0005183923760327138, 0.0005244776674272313, 0.0007047329363344646, 0.000888013350932993, 0.0007224020405291474, 0.0009079381056293004, 0.0008956809170164011, 0.0007280481126289441, 0.0010979189423524318, 0.0009307315674505683, 0.0011469805994261482, 0.0008156475122256355, 0.0006832808782864705, 0.0007109428127276028, 0.0003878075884644766, 0.0007421390203560728, 0.00022863223588520383, 0.00025063370340739494, 0.00046005136755187604, 0.00010642585838739319, 0.00012712408216973816, 0.00012747494538331588, 0.0008822893729319881, 0.0008647289333041229, 0.0012075916750060411, 0.0012133540743507949, 0.001925928353029891, 0.0017490871921555448, 0.001570720029771338, 0.001582473145089424, 0.001594350656590028, 0.0012483427419792924, 0.001615778475573781, 0.0012525915819359976, 0.001237254382593559, 0.002203414941595712, 0.0024222227687781647, 0.0026267539795545008, 0.0030546531732614556, 0.0030851174288191083, 0.0039147306974223394, 0.004980862775418246, 0.005465465789693884, 0.007002803758100075, 0.008605175494168553, 0.010108806063629917, 0.012521622376024113, 0.011870739306044509, 0.011925875762799503, 0.015309474841956279, 0.01617468354666192, 0.01882233699275448, 0.02177821995238536, 0.0233039994610139, 0.023113335452694464, 0.022623035195629006, 0.020916246030977827, 0.020370688479603397, 0.019864955738138138, 0.01942336166463548, 0.017895354619796865, 0.01891604748348002, 0.019369085066424697]",false,360,682,480,"{browserName: BrowserName.chrome, appCodeName: Mozilla, appName: Netscape, appVersion: 5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Mobile Safari/537.36, deviceMemory: 8, language: da-DK, languages: [da-DK, da, en-US, en], platform: Linux armv81, product: Gecko, productSub: 20030107, userAgent: Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Mobile Safari/537.36, vendor: Google Inc., vendorSub: , hardwareConcurrency: 8, maxTouchPoints: 5}"
2,2023-09-27 08:26:22.543,CandyCandle,null,2023-09-27T08:25:56.028,2023-09-27T08:30:01.145,26515,JEL,23,male,m,experimental,candle,Target.b,printer,Target.a,null,null,phono,prime,0,2023-09-27 08:26:21.954,2023-09-27 08:26:22.543,589,true,558300,922800.5,0.000994293965106552,null,335.8975381727727,329.8156778378739,0.4847389679182027,"21.899,30.199,38.299,46.5,55.099,63,71.399,79.099,87.799,95.5,104.099,112.399,120.699,129.099,137.599,145.699,154,163.899,170.799,179.699,187.299,196.199,204.099,212.599,220.699,229.199,237.599,246,254.199,262.5,270.799,279.299,287.699,296.299,305.599,313.099,321.099,329.5,337.699,346.5,354.299,365.699,371.399,379.899,390.799,399,408.199,416,425.099,434.399,434.599,449.5,458,466.899,471.599,480.5,488.399,496.5,504.799,513.399,522,530.699,538.899,547,555.399,563.599,571.799,580.199","[177.451171875, 177.1875, 176.8359375, 176.66015625, 176.30859375, 176.044921875, 175.4296875, 174.287109375, 173.056640625, 171.73828125, 170.595703125, 169.98046875, 169.62890625, 169.453125, 169.716796875, 170.15625, 170.595703125, 170.859375, 170.771484375, 170.947265625, 171.38671875, 172.001953125, 172.529296875, 173.232421875, 173.84765625, 174.7265625, 175.78125, 176.66015625, 177.451171875, 178.06640625, 178.857421875, 179.560546875, 180.087890625, 180.52734375, 180.966796875, 181.318359375, 181.7578125, 182.197265625, 182.548828125, 182.724609375, 182.900390625, 183.1640625, 183.779296875, 184.306640625, 184.74609375, 185.2734375, 186.064453125, 187.119140625, 188.4375, 190.107421875, 191.77734375, 193.53515625, 195.1171875, 196.5234375, 197.841796875, 199.072265625, 200.56640625, 202.1484375, 203.994140625, 205.751953125, 207.7734375, 209.8828125, 212.080078125, 214.453125, 216.826171875, 219.90234375, 223.41796875, 227.373046875]","[547.703125, 547.5126953125, 547.322265625, 547.1318359375, 546.7509765625, 546.3701171875, 544.8466796875, 541.4189453125, 534.75390625, 524.08984375, 509.8076171875, 494.3828125, 480.291015625, 466.0087890625, 452.2978515625, 440.8720703125, 432.4931640625, 426.7802734375, 422.2099609375, 418.7822265625, 415.544921875, 412.498046875, 409.83203125, 406.9755859375, 403.5478515625, 399.9296875, 396.12109375, 392.1220703125, 388.50390625, 384.8857421875, 382.029296875, 379.5537109375, 377.2685546875, 374.79296875, 372.6982421875, 370.22265625, 367.556640625, 364.890625, 362.224609375, 359.3681640625, 356.7021484375, 354.4169921875, 352.1318359375, 349.65625, 346.990234375, 343.5625, 340.134765625, 336.1357421875, 331.5654296875, 326.6142578125, 321.2822265625, 316.140625, 311.951171875, 307.76171875, 303.3818359375, 299.5732421875, 295.955078125, 292.146484375, 288.337890625, 283.9580078125, 278.2451171875, 271.7705078125, 265.486328125, 258.0595703125, 250.251953125, 241.6826171875, 232.1611328125, 221.6875]","[0, 0.0000391865175154859, 0.000049361053472063736, 0.00003160069682269026, 0.00006027615179506519, 0.000058628561780309766, 0.00019561585027993408, 0.0004692401661928018, 0.0007790424305470447, 0.0013953052176256487, 0.0016662236068808202, 0.0018598878846820123, 0.0016983351310663705, 0.0017003938395604024, 0.0016133497143682803, 0.0014116332282180651, 0.001010772492026335, 0.000577732308680868, 0.000662486597687458, 0.0003856447895626311, 0.0004298678509328324, 0.0003492549937334173, 0.0003440088727417468, 0.0003460836666834009, 0.00042993951293747717, 0.00043804516016662684, 0.00047046787748095, 0.0004873785937524668, 0.00045171632305711346, 0.00044212729876287957, 0.0003571451534076377, 0.0003027648944461122, 0.0002791921888419294, 0.0002923590844758456, 0.00023014265686806964, 0.00033338991320751684, 0.0003377489443408837, 0.00032162737230413875, 0.00032797849330459426, 0.0003251731457107245, 0.0003425829371431125, 0.0002017822624635444, 0.0004151802637079439, 0.0002977799555583678, 0.00024788913346119907, 0.00042288282515218163, 0.00038241347748758675, 0.000530158344668985, 0.0005227674922622561, 0.0005618497398091865, 0.02793707049762917, 0.0003646587867887474, 0.0005268479142420137, 0.0004965916636480613, 0.0009731907658660825, 0.0004496606251563571, 0.0004955732174289099, 0.0005090854241018019, 0.0005099720248894515, 0.0005487741173381982, 0.0007045684530843243, 0.0007827973648530986, 0.0008118589593231984, 0.0009624331911865283, 0.00097157806438751, 0.0011103345571878928, 0.0012377795494464563, 0.0013327997830527131]","[0, 0.325248095378533, 0.39982453312371624, 0.2591573146428828, 0.5183146292857655, 0.46322426662622745, 1.6429775265011664, 3.613149279684574, 6.777669145759289, 10.745245480935122, 14.327856795568174, 15.437069442860702, 14.096181587850875, 14.28330825230738, 13.713472572130382, 11.434229148566327, 8.390422456310608, 5.718972123631913, 4.5711575240434605, 3.4322386271074166, 3.2669956670895264, 3.1083694442274137, 2.7176700946597996, 2.9417111668089073, 3.4825100547935652, 3.723383861416328, 3.95193017083998, 4.094467566114473, 3.703622132745273, 3.670098707030663, 2.963947628129985, 2.5735016027919535, 2.345214386272207, 2.5142881264922723, 2.1403267088730478, 2.5004243490563764, 2.7019915547270696, 2.7019915547270696, 2.689095666604368, 2.8618488554000865, 2.6718043267791343, 2.3003177920844062, 2.36652750313528, 2.531129622246126, 2.7019915547270696, 3.4680620490730414, 3.5178215794083108, 4.135765246762752, 4.756661412094268, 5.225202580225434, 5.587414099525834, 5.433780581939125, 4.478207271057117, 4.419169214804097, 4.573996599570588, 4.002429224516734, 3.914532844470959, 4.124101020648697, 4.232257834557558, 4.719457409108505, 6.0599932649782735, 6.809554276857105, 6.657243466450227, 7.796671281802065, 8.160284162790697, 9.10474336894072, 10.149792305460942, 11.195518177642791]","[0, 0.00033388593689625943, 0.0004795880238378933, 0.00018909794163687136, 0.0003786604476309151, 0.00023354113659779246, 0.00020681115462662747, 0.00006512830836936829, 0.0015497352862590477, 0.003679223007791313, 0.006253203357590869, 0.008246931662546694, 0.008342579352253786, 0.0092577947475632, 0.010212126301529258, 0.009364867774023927, 0.007371056900244707, 0.005093503825585105, 0.0035505178337710283, 0.0032017057754082684, 0.0036269770668081376, 0.0038720011271120977, 0.003402025722274398, 0.003970827370148873, 0.004343576194476052, 0.005129577306624652, 0.005748569727344068, 0.005639488112509242, 0.005168241081563, 0.004864310808540162, 0.004545248969467383, 0.004016497329157246, 0.003477898191071156, 0.003516865245750584, 0.003149663719785643, 0.0033901869048061067, 0.0038222523756333356, 0.003863394038018178, 0.0037116085606072116, 0.0035780415789150896, 0.0034052485480291486, 0.00320160006682754, 0.004017363765400559, 0.004080670676290638, 0.0041513044416900905, 0.005319529766600847, 0.005992324570295755, 0.007393959819587656, 0.008849401251819556, 0.010315357160829115, 0.011026066589360173, 0.011181602508142544, 0.009612015408467038, 0.00934918408215302, 0.009576202263852258, 0.008649525659875812, 0.00908213615159825, 0.00970067090698508, 0.010432993918808796, 0.011306231767487301, 0.01436710524384879, 0.016204448630121687, 0.016422651789602196, 0.01934165360498086, 0.020583847352459318, 0.02429091808252461, 0.027961901585155234, 0.03184926800147376]",false,360,682,480,"{browserName: BrowserName.chrome, appCodeName: Mozilla, appName: Netscape, appVersion: 5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Mobile Safari/537.36, deviceMemory: 8, language: da-DK, languages: [da-DK, da, en-US, en], platform: Linux armv81, product: Gecko, productSub: 20030107, userAgent: Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Mobile Safari/537.36, vendor: Google Inc., vendorSub: , hardwareConcurrency: 8, maxTouchPoints: 5}"
